meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,spent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,labels
-512.2931328,40.05829366,14.38429531,12.67491734,7.988765294,-0.936221949,-4.964077078,-7.215217159,-5.592661392,-4.236016035,-5.319007239,-3.021081156,-0.800635809,0.387969212,-3.514183158,-1.520626943,-0.01345038,-2.108557467,-3.885938266,0.48064913,male_surprise
-728.975769,90.69719696,6.413670063,22.66083908,11.90258789,-2.550253868,-5.76863718,-9.516336441,-3.813820601,-2.838018656,-5.793274879,0.083309598,-0.016445924,3.02623868,-4.220375538,-0.340229332,0.485108107,-4.872470379,-4.049193859,3.118370771,male_surprise
-730.9750366,71.74506378,18.12651825,25.26078033,16.87189674,11.18114376,0.590368927,-5.1010499,2.215530396,5.126842499,-2.33957839,6.21470356,1.432897329,-2.511662483,2.812780142,3.633433104,0.333646774,4.256990433,-2.645764589,3.304306984,male_fear
-559.4942685,23.64435541,16.05745637,14.67528277,8.624859406,6.441068818,-0.210342389,-4.770573919,-0.303156719,0.121580903,-0.903118811,2.26550773,0.792386288,-1.922214971,0.429280174,1.324539967,1.08383176,1.209477062,-1.28973412,0.171445868,male_fear
-798.7159424,68.60709381,18.59405708,25.9542141,16.27472878,8.862669945,-3.33261776,-7.718206406,2.516746044,2.153735399,-2.00239253,6.573298454,-0.505518079,-2.419909716,5.043375492,2.82971859,1.947452545,0.98363024,-2.14509654,2.040744305,male_fear
-250.6765747,72.10258484,-29.7356205,4.598768234,2.195016861,-16.49689865,-14.28482914,-6.607254505,-11.53606606,-1.998253942,-1.655072689,-2.191100597,-2.441592216,-2.777800322,-5.357787609,-1.327103734,-3.088947535,2.862355471,2.154773235,9.212294579,male_angry
-114.6940823,33.85626973,-13.01765411,-2.751209613,-1.929213184,-14.7059284,-9.707757349,-4.161090695,-7.296600436,-4.375368026,0.309631149,-1.188159495,-2.628280021,-3.14447963,-4.367576778,-1.257649798,-0.617464534,0.162288294,4.050721911,6.996049228,male_angry
-305.3621521,67.88059998,-34.81154633,4.409771442,-3.199005365,-19.37380219,-14.8024931,-6.089804649,-11.35368729,-0.380709052,-2.285293341,-0.633419812,-4.047378063,-4.551031113,-5.686174393,-0.344085425,-1.518187046,4.482813358,4.582615376,10.55889034,male_angry
-474.6890869,75.23167419,-10.37425518,12.52994156,0.073396221,-13.04863167,-13.00105095,-21.48474312,-9.517821312,-7.738400459,0.519264579,-11.35436249,-7.726419449,1.593689561,-9.145521164,-0.212657362,-6.929523945,-4.322876453,-4.710402966,-8.351056099,female_calm
-355.1644293,29.95369606,3.484718373,2.77004614,-1.222923285,-4.493093457,-10.76015883,-11.54242142,-7.612099862,-5.514764369,-3.937609713,-7.745368319,-5.788185762,-1.888341426,-5.412877007,-4.365315782,-5.272200831,-4.515882801,-4.609404051,-6.082497573,female_calm
-531.2913818,69.79307556,-10.77687263,11.18513298,-4.748939037,-11.03261662,-19.01922035,-21.96689796,-10.92679977,-4.861102104,-0.388131768,-13.17682934,-3.879623413,-0.285468876,-9.416617393,0.27830562,-8.789211273,-4.630587578,-7.198205948,-8.594563484,female_calm
-482.8586426,69.03863525,-10.59132671,7.342899799,3.988029242,-12.6238842,-16.53579903,-22.81549454,-8.363482475,-5.238667011,-7.242510796,-7.26566267,-3.213160276,-2.136640549,-4.619677067,3.154187918,-9.689810753,-4.54531908,-3.939982176,-9.505413055,female_calm
-355.9830539,26.88725272,3.905182903,2.83179376,-0.156474204,-4.769090301,-10.93998834,-10.58310353,-6.635655396,-5.955454383,-5.076022561,-4.939904441,-3.604239824,-4.326746684,-3.322209079,-1.961619868,-5.607841128,-4.180271873,-4.666112232,-7.02132805,female_calm
-546.6884155,66.29416656,-14.0452795,8.336960793,-0.033709493,-14.29838657,-21.0947876,-22.72003365,-7.094162464,-6.710515499,-9.101147652,-7.098969936,-3.306919336,-3.005003214,-2.530965567,0.066513255,-13.46020699,-2.658688784,-6.486440182,-9.159843445,female_calm
-489.9787292,77.68538666,-9.919773102,10.30204582,0.745487511,-8.97685051,-11.67399788,-18.30633926,-3.967425585,-4.43239212,-9.780144691,-6.683089256,-2.527756691,-2.864553928,-5.685485363,1.80803299,-6.080720901,-3.710725784,-1.871116042,-7.900527,female_calm
-343.5389717,29.45732582,5.098190106,2.78719921,-0.16827948,-4.973261249,-9.064609851,-9.346261876,-4.779735117,-4.521464548,-5.724819813,-4.629662009,-2.944552155,-3.326696864,-3.275514319,-2.759259153,-3.91877505,-3.066534687,-3.995984153,-5.378837888,female_calm
-548.4584351,68.8497467,-14.31673908,10.64905453,-2.052303314,-7.408238888,-14.62951756,-17.87484169,-4.226297855,-5.06742382,-10.22989464,-5.123470306,-2.90059495,-4.436468124,-4.680043697,2.225984812,-7.218656063,-1.906794786,-5.494833946,-8.349202156,female_calm
-464.3057861,73.06219482,-1.079429865,4.021286964,-0.799184442,-11.53682423,-15.93732738,-17.21158028,-8.734758377,-4.248279095,-10.9908371,-8.020085335,-4.449458122,-9.411671638,-6.055879593,-1.413174987,-6.507446289,-5.6565485,-0.577875793,-9.717687607,female_neutral
-445.8004696,63.66013442,0.92496323,2.656176993,-0.862423594,-9.91814006,-16.57808226,-16.93569154,-8.747345735,-5.550018716,-10.23486811,-7.984174973,-5.087337048,-9.134925868,-6.321064837,-2.471092055,-6.828474096,-5.598151003,-1.517983754,-9.34441097,female_neutral
-521.0093994,70.53708649,-3.140787363,3.516397238,-4.69048214,-13.18004513,-21.12534904,-16.5226841,-8.468529701,-5.910542011,-12.62553692,-5.00078249,-5.794246197,-9.325395584,-5.858196259,-2.958538294,-9.706803322,-2.726985455,-2.587826252,-11.25213718,female_neutral
-503.1628418,68.83264923,-4.180248737,3.240941286,2.937970161,-7.745995998,-13.21302509,-13.05370235,-8.711364746,-3.908408165,-11.67603588,-6.500458717,-3.039085388,-8.213066101,-3.458651543,-1.716836333,-5.073321342,-6.110901833,-0.72429955,-6.945398331,female_neutral
-427.4025312,46.80137787,-2.572185913,-0.38543817,-0.470135971,-6.581479729,-13.42431091,-12.76853178,-7.726582459,-6.50269875,-10.63624336,-7.123805299,-4.76817679,-8.227761459,-4.377999206,-2.98191132,-6.162168449,-5.232507914,-2.184247404,-6.985733104,female_neutral
-571.2531128,69.48647308,-6.550201416,4.511781216,-0.468630075,-11.24461651,-16.99708748,-13.08884811,-7.741283417,-4.306802273,-13.63045216,-3.807049274,-4.568564415,-8.02219677,-3.168640852,-0.714120567,-6.859192371,-3.642583609,-1.367928028,-8.709169388,female_neutral
-576.5957642,72.15681458,0.136467233,14.00061512,5.776409626,-7.038853168,-4.609935284,-18.27843666,-5.120833397,-3.49921608,-7.656097412,-7.467477798,-0.652077734,-1.685444117,-2.197233915,0.760300159,-2.780938387,-4.097939968,-0.923327565,-4.620267391,female_sad
-516.7231728,52.88523973,1.863743835,8.893871354,1.223082827,-5.952511923,-7.645057034,-16.44959055,-7.080876689,-4.746351858,-7.817185569,-8.475670246,-2.806426717,-3.268041414,-3.92209051,-1.395630371,-3.508626354,-3.718940886,-1.550185676,-4.339220795,female_sad
-638.0740967,69.42683411,-2.68080759,15.64373207,0.979192913,-6.877605438,-9.349198341,-19.52959251,-4.765175819,-2.723286629,-9.55400753,-6.694660664,-0.417682797,-2.260947943,-2.292583704,0.230194598,-3.559533596,-1.98931253,-1.253600836,-6.61013937,female_sad
-485.7010193,60.02749634,-3.699185371,7.978817463,0.140755445,-11.32135773,-9.446717262,-24.14995384,-7.645936012,-4.966659069,-8.198768616,-8.966231346,-5.176934719,-4.487418652,-7.798445702,-1.718330145,-9.314868927,-5.76330328,-0.883283377,-10.37275219,female_calm
-330.343807,22.18846363,6.872312272,2.179701695,-0.828254234,-2.497091294,-8.701868039,-10.50565416,-5.849651297,-4.988017954,-5.847470231,-6.169133285,-4.195659185,-3.568319606,-3.615486423,-4.156467809,-6.774193613,-3.443152244,-2.882468178,-6.768945603,female_calm
-540.2565918,54.7853241,-5.80126667,8.42298317,-1.73984015,-9.229617119,-15.27154922,-23.45570183,-6.651891708,-4.737331867,-9.774834633,-9.078633308,-5.011786938,-7.157857895,-7.601746082,-3.344155073,-12.25006485,-1.845493913,-4.647534847,-11.81938648,female_calm
-446.8648682,64.5111618,-20.15983009,4.670824051,3.129269123,-12.11946774,-8.244623184,-20.48328018,-10.85250282,-3.181636333,-9.417909622,-7.02666378,-5.523541927,-8.180980682,-3.991085768,-5.875602245,-4.377068996,-5.072752953,-3.757888317,-1.956636548,female_happy
-316.4553107,32.92175285,-6.568032888,-0.290683524,0.95694296,-7.470404932,-10.5144781,-13.96127993,-9.955754011,-3.851398139,-5.484710418,-6.358272208,-5.356593562,-4.752908778,-5.25222579,-3.624105044,-5.498104779,-3.942159273,-2.752677029,-3.874904299,female_happy
-516.0751953,63.87223816,-25.52600098,6.687405586,0.251489192,-12.44444466,-10.9594841,-20.17461586,-7.403503895,-1.871596456,-8.913776398,-5.211524487,-6.327765942,-7.317899227,-2.59816432,-5.062877178,-3.331267357,-5.409081936,-0.173980713,-4.596025944,female_happy
-522.2122192,68.66133881,9.576778412,12.12301731,2.133306026,-3.937974453,-11.85634041,-15.21761417,-8.57215023,-2.737455606,-10.18338585,-7.493820667,-4.035010338,-4.276534081,-1.37656343,-0.731692731,-5.456508636,-2.613460064,-0.767974019,-10.81309128,female_neutral
-346.685882,23.27414199,11.3513665,4.977532129,-0.124774186,-2.606829694,-8.737253759,-10.12981263,-6.861492891,-5.61525783,-6.798942026,-5.974939869,-4.674671895,-2.828080565,-1.760663643,-2.220111079,-5.490962336,-1.786013453,-2.417251026,-6.515821483,female_neutral
-576.2533569,62.38498306,7.324321747,10.45285511,-0.051192671,-5.846572399,-17.23077202,-15.26481819,-6.452580452,-2.644076824,-12.18553448,-6.746901989,-4.577071667,-2.190306902,0.449396759,-0.606380284,-8.394071579,-2.256441593,-6.359152794,-14.48147106,female_neutral
-271.4033203,34.24121857,-36.30474091,-2.412554741,-8.988183022,-24.01048279,-17.1289711,-23.73337173,-24.74724388,-3.134149075,-18.93447113,-16.60473633,0.486217737,3.9338696,15.41813469,17.02068901,3.474362135,7.742313862,-6.818570137,-6.50176096,female_happy
-158.8547723,18.02171274,-11.01347975,-1.689816051,-4.292827536,-10.45095895,-9.410684204,-12.14122043,-12.81847879,-5.101303143,-9.014849276,-8.428822226,0.199437946,6.060643488,13.4105848,13.2775492,6.732061406,3.885020667,-4.255513642,-6.459276126,female_happy
-333.2423401,31.78395462,-41.91479492,0.122294784,-12.00045967,-25.22997284,-19.41568947,-26.36218643,-24.07663155,-1.735401511,-23.22057343,-11.32422829,4.982169628,9.009473801,19.10515022,11.92981911,0.158234373,3.744250774,-11.09119797,-3.026580811,female_happy
-485.5249329,77.14971161,-8.117212296,10.32679272,0.795609713,-12.62932014,-10.00082397,-24.83784294,-9.055517197,-5.594764233,-10.2919569,-10.88030148,-7.307320118,-2.166797638,-7.115607738,-1.637131572,-11.57781315,-6.586315632,-1.659705043,-11.29529858,female_calm
-358.0400944,31.85664517,6.936354008,3.039674269,-0.990118357,-3.987304941,-9.013304754,-12.94260056,-7.398668351,-5.424469432,-6.481001909,-8.279268085,-5.680161171,-3.717208646,-3.36506178,-4.351436174,-7.260487313,-4.769143266,-5.218081231,-8.025855543,female_calm
-543.546875,74.47229767,-10.30870724,10.43182087,-4.797183514,-12.19805431,-14.62881184,-25.59040833,-8.422099113,-7.469372272,-12.93696308,-10.37848854,-4.404693604,-3.218583107,-5.309229374,-1.892625928,-13.27941036,-1.998184323,-5.668139458,-12.96204567,female_calm
-443.8962097,61.84464645,-15.05238056,5.115931988,1.568682313,-14.71448231,-12.98998833,-19.86727142,-12.01461983,-1.398278594,-14.38231373,-10.4170475,-4.114294529,-10.28460693,-3.693943501,-5.684552193,-10.36592484,-6.374560833,-5.719341755,-2.789208651,female_happy
-263.8861748,24.89403011,0.166736987,0.089638645,-1.461344229,-5.962194816,-9.037157734,-10.32494578,-7.523667259,-4.161224125,-7.044858109,-7.39172078,-5.040043679,-7.019187836,-5.595710894,-4.050371493,-6.347002649,-5.49044686,-3.181918676,-2.157993072,female_happy
-513.0252075,62.93800735,-19.88084221,5.672038078,-1.071021199,-15.25715637,-17.39571762,-22.03681946,-9.697132111,-2.003827095,-17.05273628,-6.286023617,-4.600976467,-9.917518616,-3.459198236,-8.869385719,-10.49949932,-6.37156868,-4.41162014,-0.710776567,female_happy
-293.348175,50.86244965,-39.10569382,-4.841256618,-8.723200798,-31.94743347,-15.31211185,-27.00283241,-24.01169586,-0.844523191,-21.02662086,-13.06244087,-6.183237076,-13.787467,-0.81358093,5.767353058,3.068520784,16.66211319,10.21888447,6.235090256,female_happy
-140.5517783,21.82603068,-9.098105065,-2.402086517,-4.842298944,-11.19803543,-8.309233326,-12.39908073,-10.67116973,-3.658088822,-8.691391601,-7.419766204,-2.829319102,-5.001054554,-0.415726206,4.424951212,5.776742672,10.96046778,12.45768237,5.702254075,female_happy
-355.8173523,49.51593781,-45.58396912,-3.854768515,-13.67045403,-34.44405365,-18.34278107,-31.17254829,-20.45971298,0.184167281,-22.76783943,-8.822618484,-8.151288986,-11.78765869,3.905537367,6.032266617,8.055921555,18.31565475,6.719889164,0.741044283,female_happy
-469.7544861,69.29116821,-3.756788015,3.559106827,0.382255912,-11.88109493,-15.78072262,-21.67728043,-10.74094486,-1.230524182,-11.94087029,-8.795339584,-5.582485676,-8.205968857,-1.886917949,-5.254916191,-6.213715553,-6.624109268,-1.393477678,-11.56530285,female_neutral
-371.0799176,34.59231838,6.328278811,1.170746393,-3.105628209,-7.236235029,-12.25211467,-15.56244299,-8.653436322,-5.002010584,-8.845750146,-7.376958501,-5.976146374,-5.776369437,-3.696558488,-4.745104537,-7.161729721,-4.431441914,-4.827813246,-9.448288226,female_neutral
-529.5449829,68.23747253,-7.038592339,4.206383228,-3.233687878,-14.5541544,-22.13755417,-22.86849403,-8.311810493,-1.719516993,-14.1899004,-6.64493227,-7.694879532,-7.384057045,-3.305889845,-5.342245579,-7.162369728,-5.435052395,-4.72714138,-14.35911083,female_neutral
-513.2544556,83.34101868,-0.59763521,8.846467972,2.319517851,-4.992215157,-10.38541508,-17.5068779,-7.962675095,-5.306354523,-9.385872841,-11.10760117,-8.911207199,-0.161080897,-8.570710182,-4.694126606,-6.497915745,-6.271548271,-2.781558275,-9.498688698,female_calm
-413.5930673,41.4577864,10.86433248,3.071882284,-0.441567106,-3.674287707,-11.90221473,-13.32719179,-7.532494635,-7.026522037,-7.777369294,-9.930575117,-6.875268481,-2.834168408,-6.402252141,-5.571333172,-7.018000482,-4.160545262,-4.480877567,-7.750046008,female_calm
-567.8790894,75.2701416,-1.011511683,8.818149567,0.944480181,-3.560854197,-15.98677158,-17.70865631,-6.280437946,-6.165291309,-9.976491928,-11.37617207,-5.770635128,-0.179885641,-8.918041229,-3.009657383,-7.375524521,-5.216722488,-5.46704483,-11.94618607,female_calm
-463.573822,53.51823807,-27.31289101,5.071774483,-1.009708166,-14.12330151,-19.76585579,-24.40941238,-7.100162983,-1.8909446,-16.44168854,-7.077734947,-2.029482841,-10.41842175,3.775135994,-3.370376587,-8.704991341,7.816924095,5.869513512,3.828831911,female_happy
-292.6520012,19.94127603,-3.546059859,0.009193215,-1.70468742,-6.761624254,-10.53316486,-11.47088239,-4.348602441,-3.009542225,-8.253231962,-4.683029284,-4.502243167,-6.468737532,-1.16077052,-2.81642217,-5.385451839,2.91619473,2.85700678,1.071548995,female_happy
-528.7072754,50.2443924,-30.98122787,4.94553709,-5.652918816,-16.30627632,-23.55677605,-22.60468102,-4.485846996,-4.259370327,-17.7091713,-2.25066638,-4.625211239,-8.672016144,4.157194614,-8.021414757,-3.921878576,11.3580389,2.939165592,4.145023823,female_happy
-487.4074402,73.60608673,-4.573019505,2.792596817,-0.673370004,-10.36499214,-14.07008076,-21.36577225,-12.20000458,-5.890900135,-6.006997108,-7.335307598,-9.073321342,-3.369421721,-6.88531065,-5.156545639,-7.535207748,-8.87858963,-2.986970425,-9.508115768,female_calm
-356.9245967,30.50965036,5.018803216,0.037316985,-1.08499994,-3.896450302,-10.11866499,-12.88598377,-8.448750598,-5.126244569,-4.385743744,-5.769665535,-5.555025608,-3.653505402,-4.386182462,-5.306994275,-6.286384543,-6.078054213,-4.930414293,-7.436924633,female_calm
-547.2821655,72.02848816,-5.411159992,3.138652086,-3.528585672,-9.778821945,-18.18766403,-21.72501564,-10.14941216,-4.15117836,-7.466116905,-7.692797661,-8.966020584,-3.94703722,-9.43621254,-4.821825504,-10.23510647,-9.339635849,-5.123646259,-12.10730743,female_calm
-265.7604675,42.07090378,-47.77978134,-1.009097695,-5.02652359,-28.35588264,-15.78096867,-26.22344208,-27.17421913,0.482336044,-22.62708473,-12.56949329,-3.15158987,-4.528469086,3.646077871,10.56466007,-1.527054787,16.69704819,9.099645615,3.543556452,female_happy
-153.5139765,23.98856349,-20.44742828,-0.741931943,-2.434359093,-13.29774986,-9.547671247,-15.98496825,-15.27308002,-2.316106573,-11.58666298,-9.87118899,-1.329132639,-2.394407131,4.642039211,7.350815451,3.376035833,10.02856514,8.543462166,0.809411561,female_happy
-328.5276184,38.64223862,-51.43590927,1.427340746,-8.082854271,-30.0302887,-15.88187599,-30.10990334,-25.06001663,-1.571190476,-27.13706207,-7.592094421,-2.737463474,-1.607851386,9.4096241,8.329432487,3.249624729,19.66414261,3.082176447,2.699195623,female_happy
-471.8494263,66.46248627,-4.559446335,5.676490307,1.171704292,-14.00324726,-12.03229141,-20.86535454,-6.095711708,-4.264982224,-12.30225754,-7.49417305,-6.643339157,-8.22044754,-5.860289574,-4.354813576,-7.440141678,-6.803164959,-2.213886499,-8.486744881,female_calm
-354.6209688,32.43695072,4.463329329,1.589294509,-1.343429177,-6.296721207,-11.73268496,-13.91287461,-5.633523835,-4.448132501,-7.955448586,-6.902085841,-5.293722008,-7.192651386,-5.855349901,-5.464504973,-8.062381853,-4.79942386,-4.380756052,-7.495098277,female_calm
-529.2280884,60.59195709,-7.694011211,5.159415722,-2.004959106,-12.61132145,-15.95500946,-20.00766754,-5.086381435,-5.720825672,-12.40314102,-6.281305313,-7.758507729,-8.110823631,-5.118796825,-4.844175816,-9.277210236,-4.199833393,-4.570477486,-10.3810482,female_calm
-455.6275024,65.08559418,-16.07779884,4.737462521,-4.737161636,-16.96134186,-14.55779171,-24.69614029,-11.09104633,-0.19740583,-15.60977364,-6.882535458,-4.455575943,-10.36843395,-3.538511992,-5.503549576,-7.512103558,-3.41750288,-1.474703193,-1.935560584,female_happy
-279.8597146,26.07477855,-5.080932379,-0.027695968,-1.330624439,-7.285633785,-11.99416885,-13.96699282,-5.186781335,-1.667981089,-7.537080957,-5.181103121,-4.1748734,-6.793945531,-3.580328572,-5.800051811,-7.16987099,-2.330353236,-1.573097409,-3.180335874,female_happy
-515.800354,62.08090973,-20.6573925,2.832553864,-8.8239851,-17.93092537,-17.68748474,-25.04944229,-8.576702118,-0.472609729,-17.18563461,-4.860842228,-8.49969101,-10.37853718,-2.834201574,-7.718639851,-7.358382702,-2.390695572,-1.237311244,-2.575767994,female_happy
-321.5055847,45.40232468,-37.55447388,-1.276007175,-0.624059439,-23.79371834,-18.04077911,-26.03868675,-21.0228672,0.728055239,-17.54211998,-15.08102417,-0.191896036,-2.920572042,7.591598034,12.06808567,6.716813087,12.80117798,2.455055237,-3.939323187,female_happy
-231.6765797,25.39485119,-17.88833425,-3.273138276,-3.993728043,-13.22788475,-12.72972767,-17.83444639,-13.47046846,-2.450231173,-10.89752802,-9.697160402,-2.316107853,-2.385002181,6.108523063,11.32514292,9.433758564,11.1120599,3.865751702,-4.224611086,female_happy
-383.0756836,44.34852982,-39.90365601,1.832187653,-3.68646431,-26.89813995,-21.47266006,-28.25885963,-17.14372063,0.415984422,-19.78466606,-9.909626007,1.275930643,-0.495781779,13.31845856,11.7718277,8.896381378,10.31145859,-1.957403779,-6.437664509,female_happy
-406.9231262,61.60351563,-16.0698719,1.205720305,-3.079677343,-11.24975395,-10.15526676,-17.66530609,-15.60752106,-2.873015404,-10.85133553,-10.27925777,-3.141485691,-8.669220924,-4.698831558,-3.589385509,-7.40552187,-5.415207386,-4.342754841,-1.860075951,female_surprise
-258.5608455,28.93925718,-3.406127781,0.451317148,-2.719459758,-7.819419798,-9.048734638,-10.43240277,-9.146970297,-5.249179673,-7.361302746,-6.839064535,-3.4900127,-5.412633009,-4.350249011,-3.970504423,-6.43093297,-3.877630446,-2.724355994,-3.226501238,female_surprise
-467.1088562,62.7145195,-20.6336174,-0.870374918,-7.476490498,-12.44264698,-15.97718811,-20.65049171,-13.84639931,-0.732200027,-12.43888664,-7.380656719,-3.756714821,-8.646231651,-3.358749628,-4.586652279,-7.359802723,-4.473714352,-1.3718822,-1.617982864,female_surprise
-445.7306213,67.7000351,-18.39329147,7.319943428,-8.819700241,-18.14935684,-12.43022919,-25.75706863,-11.65397358,-6.03312397,-16.72406769,-9.102099419,-2.172911882,-13.62479019,2.306809187,-3.218992949,-10.83354568,0.637355447,-7.189553738,-2.338078499,female_fear
-331.3509091,33.10597937,-2.67933567,1.898952678,-8.812479426,-11.69783445,-11.59597335,-15.84588539,-9.465138763,-6.44783699,-11.20410249,-5.721185444,-5.618085097,-7.415256618,-0.60420495,-3.432563044,-7.717992862,-2.798460374,-4.26020543,-3.915228519,female_fear
-500.5397034,65.32041168,-21.7026844,6.244517803,-14.30483532,-17.90575981,-19.00178719,-27.48404312,-10.43531895,-6.458156109,-17.89217377,-5.507833004,-5.837126732,-12.90668011,3.547256708,-7.525473118,-7.839305878,-0.059008222,-8.801354408,1.826604366,female_fear
-526.6437378,73.35028839,13.87445545,15.93594456,4.252028942,-5.356766701,-13.51101208,-22.79110146,-3.936601162,-3.688490868,-13.32518864,-3.513650894,-0.170924842,-5.336727619,1.003467917,-3.568467617,-5.821102619,-3.620391846,-4.771007061,-3.185519695,female_sad
-427.3490456,35.72584507,13.85096252,9.055947806,0.34445782,-3.823786694,-13.52329288,-16.82161994,-6.110690233,-4.701962664,-10.0212104,-4.351199498,-3.082982901,-4.12588082,-1.50191011,-3.414126579,-5.767739048,-3.57882789,-4.396110462,-4.621881198,female_sad
-589.8342285,72.72793579,13.26673317,15.64284801,-1.032723904,-6.874765396,-20.0186882,-22.94048119,-3.030995607,-3.679514408,-13.29961491,0.778366804,-0.997299731,-3.057572842,0.639416575,-6.475514412,-5.587104797,-3.525566816,-4.713906288,-4.358988285,female_sad
-383.7685852,56.78871155,-26.79010773,13.60239792,-5.321239471,-14.78563404,-16.55237389,-15.51698971,-3.389434576,-9.436295509,-17.61941338,-4.028641701,-12.98012257,-6.77032423,-3.982132196,-10.9232235,-6.326745987,-2.478288889,-0.683700979,-0.329520732,female_disgust
-244.7144981,20.02680904,-3.900583458,2.021738414,-1.54689909,-6.434438168,-9.195269652,-5.735507828,-4.508584787,-6.327190244,-7.821617689,-3.404446924,-4.657326778,-4.189783356,-3.646284938,-6.210789479,-4.773588121,-1.509340436,0.249120987,0.381028791,female_disgust
-441.3565674,52.44805527,-27.25660515,15.77741814,-8.885357857,-14.50203896,-20.74671173,-14.18188286,-5.711589813,-12.06540966,-16.98364639,-2.641452312,-16.00763512,-3.780393362,-5.988311291,-9.913408279,-5.085566044,-1.066173434,0.24147068,-0.283963352,female_disgust
-281.1120911,56.4107666,-39.93247604,0.875790775,-18.92153549,-21.19324493,-11.73498154,-14.79838943,-20.29689598,-9.296543121,-15.21766949,-12.87526894,-12.33064175,-11.09976006,2.512331247,-5.059689999,-0.539651811,13.73708248,5.055030346,7.287289619,female_angry
-124.517311,20.90226725,-7.744381241,-2.985686062,-6.93936285,-9.208984137,-4.105637114,-4.680044056,-8.431396076,-7.224617944,-6.509319801,-7.462179117,-7.546144873,-4.641605954,0.311944295,0.521679665,2.472433456,7.232813264,5.77728224,3.382669531,female_angry
-327.4458313,53.58178329,-43.3845787,0.736393929,-24.11623383,-19.92372704,-12.19911003,-16.06915474,-21.6583252,-9.880833626,-18.44567108,-12.96587563,-14.00911331,-6.28941679,4.79059267,-4.216404438,6.180103779,13.02789021,2.771087885,4.868881702,female_angry
-386.9633179,54.72083282,-32.63560104,3.436230183,-4.445965767,-22.3684597,-14.49807358,-25.1799469,-15.49937725,0.299058348,-13.29191494,-14.18839359,-0.761487424,-10.81511974,-5.061804295,-2.880518913,-10.90380192,-0.601839602,3.593551874,7.900548935,female_fear
-385.9682042,54.55471061,-32.47992801,3.271268871,-4.672547723,-22.34099719,-14.58663621,-25.13018485,-15.45621775,0.378255212,-13.28786124,-14.23034631,-0.791016276,-10.78271093,-5.118539938,-2.886643041,-10.87936815,-0.67599321,3.604388724,7.957269148,female_fear
-441.7835999,50.5941391,-39.09310913,3.820716619,-9.391302109,-22.06324577,-16.97327042,-26.60739326,-13.14452267,-0.53637296,-17.78221893,-9.549357414,-2.286177874,-13.27208996,-4.50755024,-4.94674778,-9.834416389,5.534828663,7.827317715,13.17186069,female_fear
-426.8403625,62.30186462,-7.380631447,2.381238937,-6.380254269,-8.693980217,-12.79290867,-13.51769257,-9.990906715,-1.190557718,-16.85874176,-9.58764267,-4.975242138,-10.77254868,-2.043587208,-7.730196953,-9.613737106,-0.718360484,-4.987435341,-5.648385048,female_surprise
-294.2859966,34.16568066,1.254418109,-0.65022821,-5.754618793,-7.600419111,-11.5100557,-11.24440184,-6.422617863,-4.505621685,-11.51202265,-8.320023715,-5.059120485,-6.815268138,-3.469015357,-5.955320353,-8.17293432,-2.232084266,-4.682439484,-6.770803622,female_surprise
-475.2984924,58.57169342,-9.723122597,-0.176887453,-9.518386841,-9.807710648,-16.64424324,-14.8131237,-9.858906746,-3.579386473,-19.22562599,-5.577250004,-6.213144779,-9.77073288,-1.168496013,-8.36713028,-7.822567463,-0.910920143,-7.78635788,-4.42186451,female_surprise
-442.9017029,52.59848022,-6.39723444,6.186458588,-4.901879311,-12.12676525,-10.04470253,-14.45623398,1.781956434,-5.34390831,-16.93920898,2.286442995,-11.74539185,-3.325177908,-0.381364942,-8.809197426,-8.305325508,-5.272258282,-3.516253233,-7.939417362,female_disgust
-366.3369181,30.15451944,2.26197079,0.951610357,-5.890145655,-7.97581743,-12.94251858,-9.417931214,-1.248339478,-5.37044767,-12.89502011,-1.042843072,-8.165009265,-3.475345397,-0.71786524,-6.45831622,-9.071768979,-3.849249156,-5.374046024,-7.086229394,female_disgust
-497.2982788,46.96895981,-6.686567783,5.491066933,-9.268710136,-11.26418304,-15.98399925,-13.06403255,1.610674262,-9.988854408,-17.35673904,2.647314787,-14.91192436,0.653004766,-3.421777487,-9.812628746,-8.7759161,-2.827894926,-5.51783514,-8.148141861,female_disgust
-504.3909912,75.67179871,4.57579422,7.535676003,-0.327623576,-9.382976532,-11.8579464,-10.58282948,-5.082376957,-2.555112123,-15.00016117,-6.845958233,-3.188679457,-11.21189022,-0.063369565,-7.869312286,-9.883060455,1.283506632,-7.413103104,-5.684750557,female_surprise
-327.1549951,30.60496166,8.32188162,0.868072783,-4.283801156,-7.663213947,-9.074837339,-7.729573615,-4.166898008,-4.863171006,-8.675478338,-6.414925792,-3.907555201,-5.511808924,-3.195860534,-5.466659475,-6.302414174,-2.332312799,-5.367504157,-5.650933873,female_surprise
-551.8057251,70.28583527,0.979287386,5.047454834,-5.462047577,-10.67245007,-15.53313065,-11.41964817,-4.685071945,-4.146545887,-16.44706345,-1.771778822,-3.785194874,-9.031594276,-0.391970813,-10.77022362,-7.897726059,0.332710773,-10.41760159,-3.286890268,female_surprise
